QUOTE_DATE,EXPIRE_DATE,OPTION_TYPE,DTE,UNDERLYING_LAST,STRIKE,BID,ASK,VOLUME,IV,MID_PRICE,STRIKE_TO_SPOT,MONEYNESS
2023-06-30,2023-09-15,PUT,77.0,4450.23,4195.0,31.3,31.8,22.0,0.15906,31.55,0.9426479080856496,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4200.0,31.9,32.3,3530.0,0.1583,32.099999999999994,0.9437714455207934,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4205.0,32.4,32.9,2.0,0.15726,32.65,0.9448949829559372,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4210.0,32.9,33.4,21.0,0.15641,33.15,0.946018520391081,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4215.0,33.4,33.9,2.0,0.15577,33.65,0.9471420578262248,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4220.0,34.1,34.5,4.0,0.15512,34.3,0.9482655952613686,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4225.0,34.5,35.1,14.0,0.15362,34.8,0.9493891326965124,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4230.0,35.1,35.6,50.0,0.15314,35.35,0.9505126701316562,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4235.0,35.7,36.3,4.0,0.15236,36.0,0.9516362075668,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4240.0,36.3,36.8,23.0,0.15176,36.55,0.9527597450019438,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4245.0,36.9,37.4,1.0,0.15028,37.15,0.9538832824370876,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4250.0,37.5,38.1,1626.0,0.15007,37.8,0.9550068198722315,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4255.0,38.1,38.7,1.0,0.14863,38.400000000000006,0.9561303573073752,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4260.0,38.8,39.2,15.0,0.14793,39.0,0.957253894742519,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4265.0,39.5,40.0,1.0,0.14722,39.75,0.9583774321776628,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4270.0,40.2,40.7,1.0,0.14594,40.45,0.9595009696128066,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4275.0,40.8,41.4,211.0,0.14545,41.099999999999994,0.9606245070479504,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4280.0,41.5,42.1,59.0,0.14451,41.8,0.9617480444830943,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4285.0,42.2,42.8,44.0,0.14334,42.5,0.9628715819182381,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4290.0,43.0,43.5,2.0,0.1427,43.25,0.9639951193533818,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4295.0,43.7,44.3,19.0,0.14144,44.0,0.9651186567885256,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4300.0,44.5,45.1,946.0,0.14138,44.8,0.9662421942236694,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4305.0,45.2,45.9,1.0,0.13944,45.55,0.9673657316588132,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4310.0,46.1,46.7,555.0,0.13883,46.400000000000006,0.968489269093957,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4315.0,46.8,47.5,1.0,0.13859,47.15,0.9696128065291009,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4320.0,47.7,49.0,3.0,0.13782,48.35,0.9707363439642447,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4325.0,47.9,49.8,2.0,0.13637,48.849999999999994,0.9718598813993884,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4330.0,49.5,50.1,30.0,0.13549,49.8,0.9729834188345322,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4335.0,49.7,51.7,5.0,0.13466,50.7,0.974106956269676,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4340.0,51.3,51.9,12.0,0.13404,51.599999999999994,0.9752304937048198,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4345.0,52.2,52.8,8.0,0.1324,52.5,0.9763540311399637,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4350.0,53.2,53.8,325.0,0.13156,53.5,0.9774775685751075,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4355.0,54.2,54.8,1.0,0.13079,54.5,0.9786011060102513,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4360.0,55.2,55.9,32.0,0.13025,55.55,0.979724643445395,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4365.0,56.2,57.7,80.0,0.12988,56.95,0.9808481808805388,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4370.0,57.4,58.0,24.0,0.12847,57.7,0.9819717183156826,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4375.0,57.6,59.9,36.0,0.12751,58.75,0.9830952557508265,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4380.0,59.6,60.2,3.0,0.12648,59.900000000000006,0.9842187931859703,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4385.0,60.6,62.2,1446.0,0.12627,61.400000000000006,0.9853423306211141,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4390.0,60.9,63.4,126.0,0.12491,62.15,0.9864658680562579,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4395.0,62.1,63.7,2.0,0.12308,62.900000000000006,0.9875894054914016,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4400.0,64.3,65.0,1058.0,0.12296,64.65,0.9887129429265454,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4405.0,65.5,66.2,924.0,0.12193,65.85,0.9898364803616893,OTM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4410.0,66.9,67.5,952.0,0.12141,67.2,0.9909600177968331,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4415.0,68.2,68.9,176.0,0.11992,68.55000000000001,0.9920835552319769,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4420.0,69.6,70.3,637.0,0.1197,69.94999999999999,0.9932070926671207,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4425.0,70.9,71.7,1.0,0.11894,71.30000000000001,0.9943306301022645,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4430.0,72.4,73.1,4.0,0.11816,72.75,0.9954541675374082,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4435.0,73.9,74.6,15.0,0.11636,74.25,0.996577704972552,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4440.0,75.4,76.1,11.0,0.11596,75.75,0.9977012424076959,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4445.0,77.0,77.7,9.0,0.11519,77.35,0.9988247798428397,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4450.0,78.6,79.3,5187.0,0.11391,78.94999999999999,0.9999483172779835,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4455.0,79.0,82.1,1.0,0.11275,80.55,1.0010718547131272,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4460.0,81.9,82.6,2.0,0.11208,82.25,1.0021953921482711,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4465.0,83.6,84.4,387.0,0.11133,84.0,1.0033189295834148,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4470.0,85.4,86.1,1.0,0.11091,85.75,1.0044424670185588,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4475.0,85.9,89.3,703.0,0.11013,87.6,1.0055660044537025,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4480.0,89.0,89.8,1768.0,0.10896,89.4,1.0066895418888462,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4485.0,90.9,91.8,2271.0,0.10755,91.35,1.0078130793239901,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4490.0,93.0,93.8,4196.0,0.10655,93.4,1.0089366167591338,ATM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4495.0,95.1,95.9,2782.0,0.10602,95.5,1.0100601541942777,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4500.0,97.1,97.9,340.0,0.10501,97.5,1.0111836916294215,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4510.0,101.3,102.2,1.0,0.10296,101.75,1.013430766499709,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4520.0,104.3,108.9,1.0,0.10191,106.6,1.0156778413699967,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4525.0,107.8,109.9,1.0,0.10069,108.85,1.0168013788051404,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4530.0,108.5,115.7,1.0,0.1004,112.1,1.0179249162402844,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4535.0,111.4,114.1,18.0,0.09768,112.75,1.019048453675428,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4540.0,113.7,119.4,1.0,0.09851,116.55000000000001,1.020171991110572,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4550.0,120.7,121.9,353.0,0.09566,121.30000000000001,1.0224190659808594,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4575.0,134.7,135.8,3.0,0.08815,135.25,1.0280367531565786,ITM
2023-06-30,2023-09-15,PUT,77.0,4450.23,4600.0,150.2,151.3,2.0,0.07649,150.75,1.0336544403322976,ITM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3570.0,8.2,8.5,46.0,0.26159,8.35,0.8022057286926744,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3575.0,8.3,8.6,41.0,0.26049,8.45,0.8033292661278182,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3580.0,8.4,8.7,20.0,0.25984,8.55,0.804452803562962,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3585.0,8.5,8.8,10.0,0.25904,8.65,0.8055763409981058,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3590.0,8.6,8.9,12.0,0.25815,8.75,0.8066998784332496,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3595.0,8.7,9.0,2.0,0.25728,8.85,0.8078234158683933,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3600.0,8.8,9.1,3.0,0.25663,8.95,0.8089469533035372,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3605.0,8.9,9.2,22.0,0.25581,9.05,0.810070490738681,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3610.0,9.0,9.3,2.0,0.25574,9.15,0.8111940281738248,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3615.0,9.1,9.4,3.0,0.25456,9.25,0.8123175656089686,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3620.0,9.1,9.5,4.0,0.25354,9.3,0.8134411030441124,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3625.0,9.2,9.6,51.0,0.25254,9.399999999999999,0.8145646404792563,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3630.0,9.3,9.7,4.0,0.252,9.5,0.8156881779144,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3635.0,9.5,9.8,1.0,0.25164,9.65,0.8168117153495438,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3640.0,9.6,9.9,12.0,0.25021,9.75,0.8179352527846876,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3645.0,9.7,10.0,2.0,0.25,9.85,0.8190587902198314,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3650.0,9.8,10.1,3004.0,0.24883,9.95,0.8201823276549752,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3655.0,9.9,10.2,10.0,0.24826,10.05,0.821305865090119,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3660.0,10.0,10.3,2.0,0.24725,10.15,0.8224294025252629,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3665.0,10.1,10.4,18.0,0.24585,10.25,0.8235529399604066,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3670.0,10.2,10.5,4.0,0.24518,10.35,0.8246764773955504,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3675.0,10.3,10.7,1.0,0.24444,10.5,0.8258000148306942,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3680.0,10.4,10.8,4.0,0.24335,10.600000000000001,0.826923552265838,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3685.0,10.6,10.9,18.0,0.24316,10.75,0.8280470897009818,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3690.0,10.7,11.0,1.0,0.24243,10.85,0.8291706271361257,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3695.0,10.8,11.2,1.0,0.24139,11.0,0.8302941645712695,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3700.0,10.9,11.3,2.0,0.2408,11.100000000000001,0.8314177020064132,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3705.0,11.0,11.5,8.0,0.2397,11.25,0.832541239441557,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3710.0,11.2,11.6,3.0,0.23936,11.399999999999999,0.8336647768767008,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3715.0,11.3,11.7,3.0,0.23864,11.5,0.8347883143118446,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3720.0,11.5,11.8,1.0,0.23763,11.65,0.8359118517469885,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3725.0,11.6,11.9,65.0,0.23635,11.75,0.8370353891821323,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3730.0,11.7,12.1,6.0,0.23566,11.899999999999999,0.8381589266172761,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3735.0,11.8,12.2,1.0,0.23463,12.0,0.8392824640524198,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3740.0,12.0,12.3,56.0,0.23423,12.15,0.8404060014875636,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3745.0,12.1,12.5,54.0,0.23293,12.3,0.8415295389227074,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3750.0,12.3,12.7,261.0,0.23243,12.5,0.8426530763578512,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3755.0,12.4,12.8,55.0,0.23214,12.600000000000001,0.8437766137929951,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3760.0,12.6,13.0,2.0,0.23151,12.8,0.8449001512281389,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3765.0,12.7,13.1,56.0,0.23025,12.899999999999999,0.8460236886632827,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3770.0,12.9,13.3,134.0,0.23005,13.100000000000001,0.8471472260984264,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3775.0,13.0,13.5,160.0,0.22899,13.25,0.8482707635335702,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3780.0,13.2,13.6,1.0,0.22845,13.399999999999999,0.849394300968714,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3785.0,13.3,13.8,3.0,0.22675,13.55,0.8505178384038579,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3790.0,13.5,13.9,1.0,0.2265,13.7,0.8516413758390017,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3795.0,13.7,14.0,1.0,0.22604,13.85,0.8527649132741455,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3800.0,13.9,14.2,32.0,0.22468,14.05,0.8538884507092893,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3805.0,14.0,14.4,1.0,0.22373,14.2,0.855011988144433,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3810.0,14.1,14.6,1.0,0.2231,14.35,0.8561355255795768,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3815.0,14.3,14.8,1.0,0.22275,14.55,0.8572590630147207,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3820.0,14.5,15.0,6.0,0.22221,14.75,0.8583826004498645,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3825.0,14.7,15.2,2.0,0.22121,14.95,0.8595061378850083,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3830.0,14.9,15.3,1.0,0.21972,15.100000000000001,0.8606296753201521,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3835.0,15.0,15.5,6.0,0.21894,15.25,0.8617532127552959,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3840.0,15.2,15.7,2.0,0.21827,15.45,0.8628767501904396,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3845.0,15.4,15.9,8.0,0.2179,15.65,0.8640002876255835,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3850.0,15.6,16.1,1220.0,0.21691,15.850000000000001,0.8651238250607273,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3855.0,15.8,16.3,4.0,0.2165,16.05,0.8662473624958711,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3860.0,16.0,16.4,2.0,0.2157,16.2,0.8673708999310149,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3865.0,16.2,16.7,1.0,0.21512,16.45,0.8684944373661587,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3870.0,16.4,16.8,1.0,0.21331,16.6,0.8696179748013025,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3875.0,16.6,17.0,2.0,0.21278,16.8,0.8707415122364462,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3880.0,16.9,17.2,1.0,0.21253,17.049999999999997,0.8718650496715901,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3885.0,17.0,17.5,15.0,0.21158,17.25,0.8729885871067339,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3890.0,17.3,17.8,2.0,0.21118,17.55,0.8741121245418777,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3895.0,17.5,17.9,1.0,0.21024,17.7,0.8752356619770215,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3900.0,17.7,18.1,12.0,0.20918,17.9,0.8763591994121653,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3905.0,17.9,18.4,15.0,0.20811,18.15,0.8774827368473092,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3910.0,18.1,18.6,1.0,0.20766,18.35,0.8786062742824529,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3915.0,18.4,18.8,1.0,0.20726,18.6,0.8797298117175967,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3920.0,18.6,19.1,1.0,0.20635,18.85,0.8808533491527405,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3925.0,18.9,19.3,21.0,0.2057,19.1,0.8819768865878843,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3930.0,19.1,19.6,1.0,0.20425,19.35,0.8831004240230281,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3935.0,19.3,19.8,1.0,0.2039,19.55,0.884223961458172,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3940.0,19.6,20.0,2.0,0.20323,19.8,0.8853474988933158,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3945.0,19.9,20.3,2.0,0.20262,20.1,0.8864710363284595,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3950.0,20.1,20.6,27.0,0.20124,20.35,0.8875945737636033,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3955.0,20.4,20.8,2.0,0.20056,20.6,0.8887181111987471,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3960.0,20.6,21.1,1.0,0.20016,20.85,0.8898416486338909,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3965.0,20.9,21.4,1.0,0.19907,21.15,0.8909651860690347,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3970.0,21.2,21.6,1.0,0.19843,21.4,0.8920887235041786,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3975.0,21.5,21.9,1.0,0.19731,21.7,0.8932122609393224,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3980.0,21.7,22.2,1.0,0.19613,21.95,0.8943357983744661,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3985.0,22.0,22.5,5.0,0.19588,22.25,0.8954593358096099,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3990.0,22.3,22.8,32.0,0.1953,22.55,0.8965828732447537,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,3995.0,22.6,23.2,1.0,0.19452,22.9,0.8977064106798975,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4000.0,22.9,23.4,24.0,0.1939,23.15,0.8988299481150414,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4005.0,23.2,23.7,1.0,0.19303,23.45,0.8999534855501852,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4010.0,23.6,24.0,1.0,0.1916,23.8,0.901077022985329,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4015.0,23.8,24.3,1.0,0.19158,24.05,0.9022005604204727,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4020.0,24.2,24.6,2.0,0.1902,24.4,0.9033240978556165,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4025.0,24.5,24.9,1153.0,0.19007,24.7,0.9044476352907603,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4030.0,24.8,25.4,6.0,0.18887,25.1,0.9055711727259041,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4035.0,25.1,25.6,2.0,0.18843,25.35,0.906694710161048,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4040.0,25.5,25.9,3.0,0.1871,25.7,0.9078182475961918,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4045.0,25.8,26.3,3.0,0.18642,26.05,0.9089417850313356,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4050.0,26.2,26.6,9.0,0.18557,26.4,0.9100653224664793,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4055.0,26.5,27.0,1.0,0.18505,26.75,0.9111888599016231,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4060.0,26.4,27.3,10.0,0.18396,26.85,0.912312397336767,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4065.0,26.5,27.7,1.0,0.18218,27.1,0.9134359347719108,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4070.0,27.1,28.1,1.0,0.18167,27.6,0.9145594722070546,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4075.0,28.0,28.5,1.0,0.1813,28.25,0.9156830096421984,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4080.0,27.7,28.8,2.0,0.17978,28.25,0.9168065470773421,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4085.0,28.3,29.2,1.0,0.17943,28.75,0.9179300845124859,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4090.0,28.7,29.6,2.0,0.17871,29.15,0.9190536219476297,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4095.0,29.1,30.0,2.0,0.17774,29.55,0.9201771593827736,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4100.0,29.5,30.4,100.0,0.17714,29.95,0.9213006968179174,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4105.0,30.4,30.8,14.0,0.17711,30.6,0.9224242342530612,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4110.0,30.8,31.3,10.0,0.17632,31.05,0.923547771688205,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4115.0,30.7,31.7,1.0,0.17492,31.2,0.9246713091233487,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4120.0,30.9,32.1,1.0,0.17392,31.5,0.9257948465584925,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4125.0,31.3,32.6,1.0,0.17333,31.950000000000003,0.9269183839936364,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4130.0,31.8,33.0,10.0,0.17246,32.4,0.9280419214287802,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4135.0,33.0,33.5,10.0,0.17221,33.25,0.929165458863924,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4140.0,32.7,34.0,10.0,0.1707,33.35,0.9302889962990678,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4145.0,33.1,34.4,1.0,0.16987,33.75,0.9314125337342116,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4150.0,33.7,34.9,105.0,0.16913,34.3,0.9325360711693553,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4155.0,34.1,35.4,5.0,0.16776,34.75,0.9336596086044991,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4160.0,35.5,35.9,10.0,0.16837,35.7,0.934783146039643,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4165.0,36.0,36.4,1.0,0.16715,36.2,0.9359066834747868,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4170.0,36.4,36.9,2.0,0.16628,36.65,0.9370302209099306,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4175.0,36.0,37.5,20.0,0.16495,36.75,0.9381537583450744,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4180.0,37.5,38.0,7.0,0.16486,37.75,0.9392772957802182,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4185.0,37.1,38.5,9.0,0.16332,37.8,0.9404008332153619,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4190.0,38.6,39.1,4.0,0.16268,38.85,0.9415243706505058,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4195.0,39.2,39.7,124.0,0.1621,39.45,0.9426479080856496,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4200.0,38.7,40.2,74.0,0.16074,39.45,0.9437714455207934,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4205.0,40.3,40.8,1.0,0.1604,40.55,0.9448949829559372,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4210.0,40.9,41.4,2.0,0.15933,41.15,0.946018520391081,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4215.0,41.5,42.0,39001.0,0.1588,41.75,0.9471420578262248,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4220.0,42.1,42.6,52.0,0.15837,42.35,0.9482655952613686,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4225.0,41.8,43.9,3.0,0.15698,42.849999999999994,0.9493891326965124,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4230.0,43.3,43.8,3.0,0.15643,43.55,0.9505126701316562,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4235.0,44.0,44.5,445.0,0.15607,44.25,0.9516362075668,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4240.0,43.7,45.2,25.0,0.15435,44.45,0.9527597450019438,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4245.0,45.3,45.8,1.0,0.15434,45.55,0.9538832824370876,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4250.0,46.0,46.5,140.0,0.15279,46.25,0.9550068198722315,OTM
2023-06-30,2023-09-29,PUT,91.0,4450.23,4255.0,46.6,47.2,42.0,0.15196,46.900000000000006,0.9561303573073752,OTM
